SMILES,SMILES_TARGET
CCn1c(C)c(C=C2Oc3ccc(NC(=O)Nc4ccc(OCC(C)(C)CN(C)C)cc4)cc3N2C)cc1=O,CCn1c(C)c(C=C2Oc3ccc(NC(=O)Nc4ccc(OCC(C)(C)CN(C)C)cc4)cc3N2C)cc1=O
CC(C)(CC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)=NNC(=O)c1ccccc1,CC(C)(CC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)=NNC(=O)c1ccccc1
N#Cc1ccc(-c2ccc(-c3cnc(NCC(F)F)c4ncc(N5CCN(S(C)(=O)=O)CC5)nc3N4CCC(C(N)=O)CC3)cc2)cc1,N#Cc1ccc(-c2ccc(-c3cnc(NCC(F)F)c4ncc(N5CCN(S(C)(=O)=O)CC5)nc3N4CCC(C(N)=O)CC3)cc2)cc1
COc1ccc(-c2ccc3ncnc(NCc4c(C)ccc5ccccc45)n3c2)cc1,COc1ccc(-c2ccc3ncnc(NCc4c(C)ccc5ccccc45)n3c2)cc1
CC1CN(C(=O)c2cc(C#N)ccc2C2(c3ccccn3)N=C(c3ccc(OCC(O)C(F)F)cc3)=NO2)CC1(C)C,CC1CN(C(=O)c2cc(C#N)ccc2C2(c3ccccn3)N=C(c3ccc(OCC(O)C(F)F)cc3)=NO2)CC1(C)C
COc1ccc(C(=O)Nc2ccc(CCC3COC(O)=C3C(C)=NC3=O)cc2F)cc1,COc1ccc(C(=O)Nc2ccc(CCC3COC(O)=C3C(C)=NC3=O)cc2F)cc1
O=C1c2cccc3cc(OCCO)ccc2C(=O)c2c1ccc2ccc1c1-c1ccc(Br)cc1,O=C1c2cccc3cc(OCCO)ccc2C(=O)c2c1ccc2ccc1c1-c1ccc(Br)cc1
Nc1c(Cc2ccc(Cl)o2)ccc(-c2nnc(C(=O)Nc3ccc(Br)cc3)c3ccccc23)c1=O,Nc1c(Cc2ccc(Cl)o2)ccc(-c2nnc(C(=O)Nc3ccc(Br)cc3)c3ccccc23)c1=O
CN(C)CCNC(=O)Nc1ccc(-c2nc3c(c(N4C5CCCC4COC4)n2)CS(=O)(=O)CC3)cc1,CN(C)CCNC(=O)Nc1ccc(-c2nc3c(c(N4C5CCCC4COC4)n2)CS(=O)(=O)CC3)cc1
COc1cc(NC(=O)c2cc3nc(C#N)c(Nc4ccc(C)c(Cl)c4)nc3c2C(N)=O)cc(OC)c1,COc1cc(NC(=O)c2cc3nc(C#N)c(Nc4ccc(C)c(Cl)c4)nc3c2C(N)=O)cc(OC)c1
O=C1C2C3C=CC(C2C(=O)C1)C1C(=O)N3c2c(Br)cccc3C1(O)C2O,O=C1C2C3C=CC(C2C(=O)C1)C1C(=O)N3c2c(Br)cccc3C1(O)C2O
O=c1oc(C=Cc2cc(Br)ccc2NC(c2ccccc2)c2ccccc2)ccn1Cc1ccccc1,O=c1oc(C=Cc2cc(Br)ccc2NC(c2ccccc2)c2ccccc2)ccn1Cc1ccccc1
COc1ccc2c3c1OC1C4(OC)CCC5(CC4CNC(N)=O)C2CCC(OS(=O)(=O)O)C(C)(C)C3CC1O,COc1ccc2c3c1OC1C4(OC)CCC5(CC4CNC(N)=O)C2CCC(OS(=O)(=O)O)C(C)(C)C3CC1O
COc1ccc(N2C(=O)NC(C(F)(F)F)C(C)=C2=O)cc1C,COc1ccc(N2C(=O)NC(C(F)(F)F)C(C)=C2=O)cc1C
CC(C)(C)CNC(=O)CCN1CCCC(c2ccccc2)c1[nH]c1ccc(F)cc1,CC(C)(C)CNC(=O)CCN1CCCC(c2ccccc2)c1[nH]c1ccc(F)cc1
CC(C)CC(NC(=O)CCC(NC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)NC(C(N)=O)C1OC1C(=O)NCc1nc2ccccc2[nH]1)CC(N)=,CC(C)CC(NC(=O)CCC(NC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)NC(C(N)=O)C1OC1C(=O)NCc1nc2ccccc2[nH]1)CC(N)=
COc1ccc(-c2oc(=O)c3nc(O)n(Cc4ccccn4)c3c2=O)cc1,COc1ccc(-c2oc(=O)c3nc(O)n(Cc4ccccn4)c3c2=O)cc1
CN1CCc2ccc(Nc3cc(CN4CCN(C(c5ccccc5)c5ccccc5)c5ccccc5n4C)CC3)nc2C1,CN1CCc2ccc(Nc3cc(CN4CCN(C(c5ccccc5)c5ccccc5)c5ccccc5n4C)CC3)nc2C1
O=C(Cn1c2cc(Cl)c(C(F)(F)F)cc2c2nc3ccccc3nc21)NN1c1ccccc1,O=C(Cn1c2cc(Cl)c(C(F)(F)F)cc2c2nc3ccccc3nc21)NN1c1ccccc1
O=C(OCCc1cc2cc(C(F)(F)F)ccc2nn1-c1cnn(Cc2cccc(Cl)c2)c1)c1ccc(O)c(O)c1,O=C(OCCc1cc2cc(C(F)(F)F)ccc2nn1-c1cnn(Cc2cccc(Cl)c2)c1)c1ccc(O)c(O)c1
COc1ccc(C(CCC(C)=O)C2C(=C(C(C)=O)C(F)(F)Br)C2C(=O)NC(=O)NC2=O)c(OC)c2c1,COc1ccc(C(CCC(C)=O)C2C(=C(C(C)=O)C(F)(F)Br)C2C(=O)NC(=O)NC2=O)c(OC)c2c1
COc1cc(C2c3cc4c(cc3C(OCC(O)c3ccccc3)OC4C)c3c(c2O)C(=O)c2c(CC=C(C)C)c(O)cc(O)c2C3=O)ccc1O,COc1cc(C2c3cc4c(cc3C(OCC(O)c3ccccc3)OC4C)c3c(c2O)C(=O)c2c(CC=C(C)C)c(O)cc(O)c2C3=O)ccc1O
COc1ccc2c3c1OC1C4(OC)CCC5(CCC4N)C(C2)C1(O)CCO3,COc1ccc2c3c1OC1C4(OC)CCC5(CCC4N)C(C2)C1(O)CCO3
COc1ccc(C(=O)NCc2ccc3c(c2)C2(CCSC(C)(C)C)C2Nc2ccccc2S3)cc1OC,COc1ccc(C(=O)NCc2ccc3c(c2)C2(CCSC(C)(C)C)C2Nc2ccccc2S3)cc1OC
Oc1cc(O)n2c3c(cccc13)CCNC2,Oc1cc(O)n2c3c(cccc13)CCNC2
COC(=O)C12CCC=C1N(Cc1ccc(Cl)cc1Cl)C(=O)C(CC(=O)NCC1CC3)C12,COC(=O)C12CCC=C1N(Cc1ccc(Cl)cc1Cl)C(=O)C(CC(=O)NCC1CC3)C12
CCC(C)C(NC(=O)C(CC(O)C(CC1CCCCC1)NC(=O)c1ccc(O)cc1)C(=O)NCc1ccccc1)C(=O)NC(C(=O)N1CCCC1C(=O)N1CCCC1C,CCC(C)C(NC(=O)C(CC(O)C(CC1CCCCC1)NC(=O)c1ccc(O)cc1)C(=O)NCc1ccccc1)C(=O)NC(C(=O)N1CCCC1C(=O)N1CCCC1C
CC(C)(C)NC(=O)C1n2cnc3c(S(=O)(=O)CCc4ccccc4)cccc32(C)C1C(=O)NC1CCC(C(N)=O)C1,CC(C)(C)NC(=O)C1n2cnc3c(S(=O)(=O)CCc4ccccc4)cccc32(C)C1C(=O)NC1CCC(C(N)=O)C1
Nc1ncc2cc(CCNc3nccc(-c4c(-c5ccc(F)cc5)nn5ncnc(N5CCCC5)c43)n3)ccc2n1,Nc1ncc2cc(CCNc3nccc(-c4c(-c5ccc(F)cc5)nn5ncnc(N5CCCC5)c43)n3)ccc2n1
CCOC(=O)C1=c2sc(=Cc3cc(Br)cnc3O)n(CCC)c2C(=O)N1CC,CCOC(=O)C1=c2sc(=Cc3cc(Br)cnc3O)n(CCC)c2C(=O)N1CC
Cc1ccccc1CCN1CCc2ncnc2NC1,Cc1ccccc1CCN1CCc2ncnc2NC1
Nc1ncnn(C(CCC(=O)O)Cc2cc(Cl)cc(Cl)c2)n1,Nc1ncnn(C(CCC(=O)O)Cc2cc(Cl)cc(Cl)c2)n1
Cc1ncc(C)n2nc(CCc3c[nH]c(-c4ccc(Cl)cc4)n3)nn12,Cc1ncc(C)n2nc(CCc3c[nH]c(-c4ccc(Cl)cc4)n3)nn12
O=C(OCc1ccccc1)N1Cc2[nH]nc3ccc(Cl)cc21,O=C(OCc1ccccc1)N1Cc2[nH]nc3ccc(Cl)cc21
C=c1cc2c(n1C)C(=O)C1(CC=C(C)C)CCN1CC2,C=c1cc2c(n1C)C(=O)C1(CC=C(C)C)CCN1CC2
Cc1ccoc1-c1ccc(N2CCc3nc(C(=O)NC4CCN(C)C(C)(C)C4)nc3C2)cn1,Cc1ccoc1-c1ccc(N2CCc3nc(C(=O)NC4CCN(C)C(C)(C)C4)nc3C2)cn1
Cc1cc(C)c2c(N)sc(=S)c2c1,Cc1cc(C)c2c(N)sc(=S)c2c1
O=[N+]([O-])c1ccc(NC(=S)N2CCC3C2)cc1,O=[N+]([O-])c1ccc(NC(=S)N2CCC3C2)cc1
CC1(O)CCC2(C(=O)O)CC=C3C4CC(F)CC5(C)C(O)CC4(C)C3CCC21C,CC1(O)CCC2(C(=O)O)CC=C3C4CC(F)CC5(C)C(O)CC4(C)C3CCC21C
CN=c1cc2cc(O)ccc2oc1=O,CN=c1cc2cc(O)ccc2oc1=O
CN(C)C(=O)c1ccc(-c2nc(Nc3ccn4ccnc34)cc(N3CC4CC3CO4)n2)cc1,CN(C)C(=O)c1ccc(-c2nc(Nc3ccn4ccnc34)cc(N3CC4CC3CO4)n2)cc1
COc1ccc(N2CCN(S(=O)(=O)c3ccc4nc(O)cc(C(C)(C)N(C)C)C4)cc3c2)cc1,COc1ccc(N2CCN(S(=O)(=O)c3ccc4nc(O)cc(C(C)(C)N(C)C)C4)cc3c2)cc1
O=C(O)c1cccc2nc(C=Cc3nc4c(C(F)(F)F)cccc4s3)cc12,O=C(O)c1cccc2nc(C=Cc3nc4c(C(F)(F)F)cccc4s3)cc12
FC(F)(F)Oc1ccc(-c2nc3cccc4c3ncn4cccc24)cc1,FC(F)(F)Oc1ccc(-c2nc3cccc4c3ncn4cccc24)cc1
N#Cc1ccccc1CSc1nnc2nc3ccccc3n21,N#Cc1ccccc1CSc1nnc2nc3ccccc3n21
C=CCOc1ccc(C2C(C#N)=C(N)N(N(C)C)C3=CC(=O)C4(O)CCCCC35C24)cc1OC,C=CCOc1ccc(C2C(C#N)=C(N)N(N(C)C)C3=CC(=O)C4(O)CCCCC35C24)cc1OC
COc1cccc(N2C(=O)CS(=O)(=O)C3C2c2ccc(C)cc2C)c1,COc1cccc(N2C(=O)CS(=O)(=O)C3C2c2ccc(C)cc2C)c1
COc1ccc(C2CC3=C(CC(C)C(=O)N3CCCCC3)CC2)cc1,COc1ccc(C2CC3=C(CC(C)C(=O)N3CCCCC3)CC2)cc1
Clc1ccc(N2CCN(CCc3ccc4[nH]c5ccccc5c43)CC2)cc1,Clc1ccc(N2CCN(CCc3ccc4[nH]c5ccccc5c43)CC2)cc1
Nc1[nH]nc2nccc(-c3ccc4c(c3)c3nc(-c3ccc(CN5CCCCC5)c(Cl)c3)nn14)c1ccccc12,Nc1[nH]nc2nccc(-c3ccc4c(c3)c3nc(-c3ccc(CN5CCCCC5)c(Cl)c3)nn14)c1ccccc12
Cc1onc(-c2ccccc2Cl)c1C(=O)NN)c1ccccc1,Cc1onc(-c2ccccc2Cl)c1C(=O)NN)c1ccccc1
COc1cc(OC)cc(C(=O)Nc2sc(C(=O)N3CCCC3)c(=O)c2C#N)c1,COc1cc(OC)cc(C(=O)Nc2sc(C(=O)N3CCCC3)c(=O)c2C#N)c1
COc1ccc(S(=O)(=O)Oc2ccc(C3Nc4cc(Cl)c(C(=O)Nc6ccccc6N)cc5C4c4ccccc43)cc2)cc1,COc1ccc(S(=O)(=O)Oc2ccc(C3Nc4cc(Cl)c(C(=O)Nc6ccccc6N)cc5C4c4ccccc43)cc2)cc1
CC(C)N1C(=O)C2(N=C1N)c1cc(CCC34CCN(C(=O)C(C)(C)C)CC3)ccc1CC2,CC(C)N1C(=O)C2(N=C1N)c1cc(CCC34CCN(C(=O)C(C)(C)C)CC3)ccc1CC2
Fc1ccc(CN2CCC34CCN(CC3CC3)CC42)cc1,Fc1ccc(CN2CCC34CCN(CC3CC3)CC42)cc1
Cc1cc(C)c(NC(=O)c2cn(C(C)C)c(C)c(=O)c2F)c(Cl)c1,Cc1cc(C)c(NC(=O)c2cn(C(C)C)c(C)c(=O)c2F)c(Cl)c1
COc1ccccc1C(Nc1cc(CCCCNCCC(=O)NO)C(=O)Nc2ccccc21)c1ccccc1,COc1ccccc1C(Nc1cc(CCCCNCCC(=O)NO)C(=O)Nc2ccccc21)c1ccccc1
O=C(NC(=S)Nc1ccccc1O)c1cccnc1)c1ccc(F)cc1,O=C(NC(=S)Nc1ccccc1O)c1cccnc1)c1ccc(F)cc1
COC1(NC(=O)Cc2ccc(O)cc2)C(=O)N2OCCC(OC(=O)NC(Cc3ccccc3)C(=O)NC(CCCCN)C(=O)NC3(CF)CCCCC3)c(O)cc21,COC1(NC(=O)Cc2ccc(O)cc2)C(=O)N2OCCC(OC(=O)NC(Cc3ccccc3)C(=O)NC(CCCCN)C(=O)NC3(CF)CCCCC3)c(O)cc21
CC1(C)Cc2nc3nc(N)nc(N)c3n(C3CC3)c2=O1,CC1(C)Cc2nc3nc(N)nc(N)c3n(C3CC3)c2=O1
CCS(=O)(=O)Nc1ccc(-c2nn3cnnc3c2cc2cc(OC)c(OC)cc2Cl)cc1,CCS(=O)(=O)Nc1ccc(-c2nn3cnnc3c2cc2cc(OC)c(OC)cc2Cl)cc1
CN(C)CC1CNCCc2c1ccc1c(c21)SC2=OC(=O)CC12,CN(C)CC1CNCCc2c1ccc1c(c21)SC2=OC(=O)CC12
Cc1c(-c2cccc(C(F)(F)F)c2)c(=O)c(C(=O)NCc2ccc(N3CCN(C)c4ccccc4)cc3)cn21,Cc1c(-c2cccc(C(F)(F)F)c2)c(=O)c(C(=O)NCc2ccc(N3CCN(C)c4ccccc4)cc3)cn21
COc1cc(C=C2CCCC3C2CCC2C(=O)CCC24)cc(OC)c1OC,COc1cc(C=C2CCCC3C2CCC2C(=O)CCC24)cc(OC)c1OC
C=C(C)C1OC2(CC3(C)C)C=C(OC(=O)c3cccs3)CC(C(=O)C=C(C)C)=CC2C1,C=C(C)C1OC2(CC3(C)C)C=C(OC(=O)c3cccs3)CC(C(=O)C=C(C)C)=CC2C1
COc1cc(OCc2cccc(-c3cc(C)cc(C)n2)c2F)ccc1CC=C(C)C(=O)O,COc1cc(OCc2cccc(-c3cc(C)cc(C)n2)c2F)ccc1CC=C(C)C(=O)O
CC(=O)Nc1ccc(CNc2cc(NCC3CC4c3ccc4ccccc4n3)ncn2)cc1,CC(=O)Nc1ccc(CNc2cc(NCC3CC4c3ccc4ccccc4n3)ncn2)cc1
CCC(=O)Nc1ccc2nc(-c3cccs3)cc(C(F)(F)F)n2c1,CCC(=O)Nc1ccc2nc(-c3cccs3)cc(C(F)(F)F)n2c1
O=C1NC(=O)c2c1c1c3c(ccc4c3c4c2c2ccccc2n31)OCO4,O=C1NC(=O)c2c1c1c3c(ccc4c3c4c2c2ccccc2n31)OCO4
Nn1c(CCC(=O)NCC2CCCO2)c(=O)n(C2CCCC2)c2ncccc21,Nn1c(CCC(=O)NCC2CCCO2)c(=O)n(C2CCCC2)c2ncccc21
Cc1c(F)cccc1Cn1c(C=C2CC3C4CCC5C4(CCC(C5)C46)C3(C)C2=O)ccc1C(=O)O,Cc1c(F)cccc1Cn1c(C=C2CC3C4CCC5C4(CCC(C5)C46)C3(C)C2=O)ccc1C(=O)O
N=C(Nc1nc(C(F)2)ns1)c1ccc(OC(F)(F)F)cc1,N=C(Nc1nc(C(F)2)ns1)c1ccc(OC(F)(F)F)cc1
CC1CN(c2cc(Nc3cc(C4NCC(=O)N4)n(-c4ccc5nc(N)n6nc(-c7ccccc6)nc54)n3)cnn2)CC(C)N1,CC1CN(c2cc(Nc3cc(C4NCC(=O)N4)n(-c4ccc5nc(N)n6nc(-c7ccccc6)nc54)n3)cnn2)CC(C)N1
CN1CCN(C2=Nc3cc(C#nc4ccccc34)c3cccnc32)CC1,CN1CCN(C2=Nc3cc(C#nc4ccccc34)c3cccnc32)CC1
CC(C)(C)Nc1nc(Nc2ccccc2)nc(N2CCC(C(N)=O)CC2)s1,CC(C)(C)Nc1nc(Nc2ccccc2)nc(N2CCC(C(N)=O)CC2)s1
CCCn1nc(C2(CC)CCCN2c2ncnc(N)c2C#N)nc2ccc(NC(=O)c3cc(NC(=O)OC)cc(C(C)(C)C)c3)cc21,CCCn1nc(C2(CC)CCCN2c2ncnc(N)c2C#N)nc2ccc(NC(=O)c3cc(NC(=O)OC)cc(C(C)(C)C)c3)cc21
CCn1cc(C(=O)N2CCN(C3CCCCC3)C(=O)C2)c(C)nc1C,CCn1cc(C(=O)N2CCN(C3CCCCC3)C(=O)C2)c(C)nc1C
Fc1ccc(Nc2cccnc2)c(-c2cn3ccnc3n2)c1,Fc1ccc(Nc2cccnc2)c(-c2cn3ccnc3n2)c1
COc1cccc(C(=O)NCC2(N3CCOCC3)CCCCC2)cc1,COc1cccc(C(=O)NCC2(N3CCOCC3)CCCCC2)cc1
O=C(N1CCC2(CCc3ccccc3C2)CC1)s1,O=C(N1CCC2(CCc3ccccc3C2)CC1)s1
Nc1nc(N)c2cc(-c3cccc(I)n3)c(-c3cccc(CO)n3)s2n1,Nc1nc(N)c2cc(-c3cccc(I)n3)c(-c3cccc(CO)n3)s2n1
O=C1Nc2cc(NC(=O)c3ccccc3)ccc2S(=O)(=O)c2cccc12,O=C1Nc2cc(NC(=O)c3ccccc3)ccc2S(=O)(=O)c2cccc12
CN(c1ccnc(-c2ccn(C)n2)c1)c1cc(Cl)c(O)c(-c2oc3ccccc3c2=O)c1F,CN(c1ccnc(-c2ccn(C)n2)c1)c1cc(Cl)c(O)c(-c2oc3ccccc3c2=O)c1F
CC(=O)C1Cc2c(ccc3c2C24CCCN(CC2)C(C4)C2(C3)C2=NO)=NN1C,CC(=O)C1Cc2c(ccc3c2C24CCCN(CC2)C(C4)C2(C3)C2=NO)=NN1C
Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1COc1ccc(CC(NC(=O)OC(C)(C)C)C(=O)Nc2c(OCC(O)CO)ccc2C(F)(F)F)cc1,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1COc1ccc(CC(NC(=O)OC(C)(C)C)C(=O)Nc2c(OCC(O)CO)ccc2C(F)(F)F)cc1
COC(=O)Cc1[nH]c(=O)[nH]c(=O)n1C(C)C,COC(=O)Cc1[nH]c(=O)[nH]c(=O)n1C(C)C
CC1C(=O)N2C3CCC4C3CC3C2C1(CNC(C)(C)C)C(=O)O1,CC1C(=O)N2C3CCC4C3CC3C2C1(CNC(C)(C)C)C(=O)O1
CC(C)(C)C(=O)OCC1(CO)CC(=CCC(=O)O)=C(C)O1,CC(C)(C)C(=O)OCC1(CO)CC(=CCC(=O)O)=C(C)O1
Cn1cc(C=C2Oc3ccc(NC(=O)Nc4ccc(C(=O)N(C)CCCCCCCC(=O)NO)cc4C3)cc2)cc2ccccc21,Cn1cc(C=C2Oc3ccc(NC(=O)Nc4ccc(C(=O)N(C)CCCCCCCC(=O)NO)cc4C3)cc2)cc2ccccc21
Cc1c(N=C2C=C(C(C)C)C(=O)CC2)sc(=Cc2ccccc2)c1O,Cc1c(N=C2C=C(C(C)C)C(=O)CC2)sc(=Cc2ccccc2)c1O
O=c1cc(-c2c(O)ccc(-c3ccc(O)cc3O)c(O)c2O)c2ccccc2o1,O=c1cc(-c2c(O)ccc(-c3ccc(O)cc3O)c(O)c2O)c2ccccc2o1
Cc1ccc2c(N3CCN(CCc4cc(C)c5ccc(O)cc54)CC3)cccc2n1,Cc1ccc2c(N3CCN(CCc4cc(C)c5ccc(O)cc54)CC3)cccc2n1
Cc1ccc(-c2coc3ccc(-c4sc5c(c4C#Cc5cccc(F)c5)cccc44)c2c3O)cc1,Cc1ccc(-c2coc3ccc(-c4sc5c(c4C#Cc5cccc(F)c5)cccc44)c2c3O)cc1
Cc1ccc(S(=O)(=O)N2CC3(CC(c3cccc([N+](=O)[O-])c3)=NO2)C2CCCCC2)cc1,Cc1ccc(S(=O)(=O)N2CC3(CC(c3cccc([N+](=O)[O-])c3)=NO2)C2CCCCC2)cc1
COc1cc2oc(-c3cccc(OCC(=O)N(C)Cc4ccc(N)cc4)c3)nc(O)c2cc1OC,COc1cc2oc(-c3cccc(OCC(=O)N(C)Cc4ccc(N)cc4)c3)nc(O)c2cc1OC
COc1cc2c(cc1OC)C1Cc3cc(OC)ccc3C3SN14,COc1cc2c(cc1OC)C1Cc3cc(OC)ccc3C3SN14
Nc1nc(N)cc(-c2ccc(N)c(C(=O)NCC35CC5CC(CC(C5)C3)C4)c2)n1,Nc1nc(N)cc(-c2ccc(N)c(C(=O)NCC35CC5CC(CC(C5)C3)C4)c2)n1
NC1(c2ccc(-c3nc4cc(-c5cccnn4)ccn4c(=O)c4ccccc34)cc2)CCC1,NC1(c2ccc(-c3nc4cc(-c5cccnn4)ccn4c(=O)c4ccccc34)cc2)CCC1
O=S(=O)(c1ccc(NC(=S)NC(=O)C23CC4CC(CC(C4)C2)C3)o1)(c1ccccc1)N1CCCCC1,O=S(=O)(c1ccc(NC(=S)NC(=O)C23CC4CC(CC(C4)C2)C3)o1)(c1ccccc1)N1CCCCC1
Cc1ccc(C)c(S(=O)(=O)Nc2cc3c4c(c2)CCC(=O)N4C)cc1,Cc1ccc(C)c(S(=O)(=O)Nc2cc3c4c(c2)CCC(=O)N4C)cc1
NC(=O)c1c(N=CN(CCN2CCOCC2)C2CCCc3ccccc32)sc2c1c(=O)c(-c1ccccc1)n2CCC(=O)N1CCCC1,NC(=O)c1c(N=CN(CCN2CCOCC2)C2CCCc3ccccc32)sc2c1c(=O)c(-c1ccccc1)n2CCC(=O)N1CCCC1
CN1CCN(C2=Nc3cc(Cl)ccc3nc3ccc(N)cc32)CC1,CN1CCN(C2=Nc3cc(Cl)ccc3nc3ccc(N)cc32)CC1
NC12CC3(CCc4nccc(-c5ccc6ncccc6c5)(C4)c1)CC1C3CCCCC23CC1,NC12CC3(CCc4nccc(-c5ccc6ncccc6c5)(C4)c1)CC1C3CCCCC23CC1
CC1(c2cc(NC(=O)c3nccc(=O)c3)ccc2F)CC(C(F)(F)F)OC(N)=N1,CC1(c2cc(NC(=O)c3nccc(=O)c3)ccc2F)CC(C(F)(F)F)OC(N)=N1
COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N5CCOCC5)nc32)c(F)cc1Cl,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N5CCOCC5)nc32)c(F)cc1Cl
O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c2ccccc2C(F)(F)F)cnc1Cl)c1ccc(F)cc1,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c2ccccc2C(F)(F)F)cnc1Cl)c1ccc(F)cc1
CC1(C)CC(=C(c2cc(Br)cc(Br)c2)=C(O)c2cccc(Cl)c2Cl)[N+](=O)[O-]1,CC1(C)CC(=C(c2cc(Br)cc(Br)c2)=C(O)c2cccc(Cl)c2Cl)[N+](=O)[O-]1
c1ccc(Oc2nc(N3CCCSc4nc5ccccc5n4)nc(N4CCCCC4)c3n2)cc1,c1ccc(Oc2nc(N3CCCSc4nc5ccccc5n4)nc(N4CCCCC4)c3n2)cc1
CCOC(=O)C1OC2(Cn3c(=O)c(-c4c(C)nn(CC)c4C)sc4=Cc5cc(F)ccc5N3)C2C(=O)O1,CCOC(=O)C1OC2(Cn3c(=O)c(-c4c(C)nn(CC)c4C)sc4=Cc5cc(F)ccc5N3)C2C(=O)O1
Cc1cc2ncc(Nc3nn[nH]n3)nc2sc1C,Cc1cc2ncc(Nc3nn[nH]n3)nc2sc1C
CC(=O)N1CCc2c(C)c(C(F)(F)C(F)(F)F)c(C3=CN(C(=O)OC(C)C)CC3)c2C1C,CC(=O)N1CCc2c(C)c(C(F)(F)C(F)(F)F)c(C3=CN(C(=O)OC(C)C)CC3)c2C1C
COC1c2c(nc3c(c2-c1ccc(O)cc1)C(=O)NC3=O)OCCc1ccccc1,COC1c2c(nc3c(c2-c1ccc(O)cc1)C(=O)NC3=O)OCCc1ccccc1
CC(O)Oc1cc(OC2C(C)(C)C3CC(C)C=CCC32)cc1CS(=O)(=O)c1cccc(C(=O)O)c1,CC(O)Oc1cc(OC2C(C)(C)C3CC(C)C=CCC32)cc1CS(=O)(=O)c1cccc(C(=O)O)c1
CC(C)(C)c1ccc(CSc2nnc(C34CN(C(=O)COCC=Cc5ccccc5)N=C(N)c34)CCCC4)n2cn1,CC(C)(C)c1ccc(CSc2nnc(C34CN(C(=O)COCC=Cc5ccccc5)N=C(N)c34)CCCC4)n2cn1
COc1ccc2cc3cccc4oc(=O)c3cc2c1,COc1ccc2cc3cccc4oc(=O)c3cc2c1
CCCCCCCCCC(=O)c1cccc(N2CCN(C3=NS(=O)(=O)C(=Cc4cccc(F)c4)=N3)CC2)c1,CCCCCCCCCC(=O)c1cccc(N2CCN(C3=NS(=O)(=O)C(=Cc4cccc(F)c4)=N3)CC2)c1
CCN(CC)CCn1c(O)c(O)c(C(=O)c2ccccc2)c1-c1ccc2c(C=NN=C(N)NC)c(OC)cc2c1,CCN(CC)CCn1c(O)c(O)c(C(=O)c2ccccc2)c1-c1ccc2c(C=NN=C(N)NC)c(OC)cc2c1
Nc1c(C(=O)Nc2ccc(C(F)(F)F)cc2)sc2nc3c(cc12)C3(CCCO)CC3,Nc1c(C(=O)Nc2ccc(C(F)(F)F)cc2)sc2nc3c(cc12)C3(CCCO)CC3
Cc1scnc1C(=O)NC1C2Cc3ccc(O)cc3C1(CCC(F)(=O)O)C2,Cc1scnc1C(=O)NC1C2Cc3ccc(O)cc3C1(CCC(F)(=O)O)C2
CN1CCC(N2CCN(c3cc4[nH]c5ccc(S(=O)(=O)Nc6cccc(CNCc7ccccc6)c5c5)c4ccccc34)CC2)CC1,CN1CCC(N2CCN(c3cc4[nH]c5ccc(S(=O)(=O)Nc6cccc(CNCc7ccccc6)c5c5)c4ccccc34)CC2)CC1
Cc1cc(C)n(CC(=O)NN=Cc2ccc(O)cc2)c(C)c1,Cc1cc(C)n(CC(=O)NN=Cc2ccc(O)cc2)c(C)c1
CC(O)(C#c1cc2cc(c(N3CCC(c4ccccc4)CC3)c3ccccc13)C(=O)NC2=O)c1cccc(Cl)c1,CC(O)(C#c1cc2cc(c(N3CCC(c4ccccc4)CC3)c3ccccc13)C(=O)NC2=O)c1cccc(Cl)c1
NC(=O)c1ccc(-c2cc(Cl)c(Nc3nc4c(-c5cc(S(C)(=O)=O)[nH]n5)cccn4n3)c2)cc1,NC(=O)c1ccc(-c2cc(Cl)c(Nc3nc4c(-c5cc(S(C)(=O)=O)[nH]n5)cccn4n3)c2)cc1
c1ccc2cc(-c3[nH]nc4cnc(-c5cnn(CCn6ccc6cccnc67)cc5)c34)ccc2c1,c1ccc2cc(-c3[nH]nc4cnc(-c5cnn(CCn6ccc6cccnc67)cc5)c34)ccc2c1
Cc1cc2nc(C3C4C=CC(CC(=O)O)NC4=O)n(C)c(=O)c-3nn2cc1C,Cc1cc2nc(C3C4C=CC(CC(=O)O)NC4=O)n(C)c(=O)c-3nn2cc1C
COc1cccc(C(=O)Nc2cc3nnc(O)n3c2C(C)(C)C)c1,COc1cccc(C(=O)Nc2cc3nnc(O)n3c2C(C)(C)C)c1
