0,1,2
CC1(F)CC1CC#C,7740,1
FC1(F)CC1CC#C,7741,1
CC1(C)NC1CC#C,7742,1
CC1(C)OC1CC#C,7743,1
CC1(C)CN1CC#C,7744,1
CC1CCCC1(C)C,7745,1
CC1(C)CCCC1N,7746,1
CC1(C)CCCC1O,7747,1
CC1(C)CCCC1F,7748,1
CC1CCCC1(C)N,7749,1
CC1(N)CCCC1N,7750,1
CC1(N)CCCC1O,7751,1
CC1(N)CCCC1F,7752,1
CC1CCCC1(C)O,7753,1
CC1(O)CCCC1N,7754,1
CC1(O)CCCC1O,7755,1
CC1(O)CCCC1F,7756,1
CC1CCCC1(C)F,7757,1
CC1(F)CCCC1N,7758,1
CC1(F)CCCC1O,7759,1
CC1(F)CCCC1F,7760,1
CC1CCCC1(F)F,7761,1
NC1CCCC1(F)F,7762,1
OC1CCCC1(F)F,7763,1
FC1CCCC1(F)F,7764,1
CC1CNCC1(C)C,7765,1
CC1(C)CNCC1N,7766,1
CC1(C)CNCC1O,7767,1
CC1(C)CNCC1F,7768,1
CC1CNCC1(C)N,7769,1
CC1(N)CNCC1N,7770,1
CC1(N)CNCC1O,7771,1
CC1(N)CNCC1F,7772,1
CC1CNCC1(C)O,7773,1
CC1(O)CNCC1N,7774,1
CC1(O)CNCC1O,7775,1
CC1(O)CNCC1F,7776,1
CC1CNCC1(C)F,7777,1
CC1(F)CNCC1N,7778,1
CC1(F)CNCC1O,7779,1
CC1(F)CNCC1F,7780,1
CC1CNCC1(F)F,7781,1
NC1CNCC1(F)F,7782,1
OC1CNCC1(F)F,7783,1
FC1CNCC1(F)F,7784,1
CC1COCC1(C)C,7785,1
CC1(C)COCC1N,7786,1
CC1(C)COCC1O,7787,1
CC1(C)COCC1F,7788,1
CC1COCC1(C)N,7789,1
CC1(N)COCC1N,7790,1
CC1(N)COCC1O,7791,1
CC1(N)COCC1F,7792,1
CC1COCC1(C)O,7793,1
CC1(O)COCC1N,7794,1
CC1(O)COCC1O,7795,1
CC1(O)COCC1F,7796,1
CC1COCC1(C)F,7797,1
CC1(F)COCC1N,7798,1
CC1(F)COCC1O,7799,1
CC1(F)COCC1F,7800,1
CC1COCC1(F)F,7801,1
NC1COCC1(F)F,7802,1
OC1COCC1(F)F,7803,1
FC1COCC1(F)F,7804,1
CC1NCCC1(C)C,7805,1
CC1NCCC1(C)N,7806,1
CC1NCCC1(C)O,7807,1
CC1NCCC1(C)F,7808,1
CC1NCCC1(F)F,7809,1
CC1OCCC1(C)C,7810,1
CC1OCCC1(C)N,7811,1
CC1OCCC1(C)O,7812,1
CC1OCCC1(C)F,7813,1
CC1OCCC1(F)F,7814,1
CC1CCNC1(C)C,7815,1
CC1(C)NCCC1N,7816,1
CC1(C)NCCC1O,7817,1
CC1(C)NCCC1F,7818,1
CC1CCOC1(C)C,7819,1
CC1(C)OCCC1N,7820,1
CC1(C)OCCC1O,7821,1
CC1(C)OCCC1F,7822,1
CC1OCOC1(C)C,7823,1
CN1CCCC1(C)C,7824,1
CC1(C)CCCC1=C,7825,1
CC1(C)CCCC1=O,7826,1
CC1(N)CCCC1=C,7827,1
CC1(O)CCCC1=C,7828,1
CC1(O)CCCC1=O,7829,1
CC1(F)CCCC1=C,7830,1
CC1(F)CCCC1=O,7831,1
FC1(F)CCCC1=C,7832,1
FC1(F)CCCC1=O,7833,1
CC1(C)CNCC1=C,7834,1
CC1(C)CNCC1=O,7835,1
CC1(N)CNCC1=C,7836,1
CC1(O)CNCC1=C,7837,1
CC1(O)CNCC1=O,7838,1
CC1(F)CNCC1=C,7839,1
CC1(F)CNCC1=O,7840,1
FC1(F)CNCC1=C,7841,1
FC1(F)CNCC1=O,7842,1
CC1(C)COCC1=C,7843,1
CC1(C)COCC1=O,7844,1
CC1(N)COCC1=C,7845,1
CC1(O)COCC1=C,7846,1
CC1(O)COCC1=O,7847,1
CC1(F)COCC1=C,7848,1
CC1(F)COCC1=O,7849,1
FC1(F)COCC1=C,7850,1
FC1(F)COCC1=O,7851,1
CC1(C)CCNC1=N,7852,2
CC1(C)CCNC1=O,7853,2
CC1(N)CCNC1=N,7854,2
CC1(N)CCNC1=O,7855,2
CC1(O)CCNC1=N,7856,2
CC1(O)CCNC1=O,7857,2
CC1(F)CCNC1=N,7858,2
CC1(F)CCNC1=O,7859,2
FC1(F)CCNC1=N,7860,2
FC1(F)CCNC1=O,7861,2
CC1(C)CNNC1=N,7862,2
CC1(C)CNNC1=O,7863,2
CC1(N)CNNC1=N,7864,2
CC1(N)CNNC1=O,7865,2
CC1(O)CNNC1=N,7866,2
CC1(O)CNNC1=O,7867,2
CC1(F)CNNC1=N,7868,2
CC1(F)CNNC1=O,7869,2
FC1(F)CNNC1=N,7870,2
FC1(F)CNNC1=O,7871,2
CC1(C)CONC1=N,7872,2
CC1(C)CONC1=O,7873,2
CC1(N)CONC1=N,7874,2
CC1(N)CONC1=O,7875,2
CC1(O)CONC1=N,7876,2
CC1(O)CONC1=O,7877,2
CC1(F)CONC1=N,7878,2
CC1(F)CONC1=O,7879,2
FC1(F)CONC1=N,7880,2
FC1(F)CONC1=O,7881,2
CC1(C)CCOC1=C,7882,1
CC1(C)CCOC1=O,7883,1
CC1(N)CCOC1=C,7884,1
CC1(N)CCOC1=O,7885,1
CC1(O)CCOC1=C,7886,1
CC1(O)CCOC1=O,7887,1
CC1(F)CCOC1=C,7888,1
CC1(F)CCOC1=O,7889,1
FC1(F)CCOC1=C,7890,1
FC1(F)CCOC1=O,7891,1
CC1(C)NCCC1=C,7892,1
CC1(C)NCCC1=O,7893,1
CC1(C)OCCC1=C,7894,1
CC1(C)OCCC1=O,7895,1
CC1(C)OCOC1=C,7896,1
CC1(C)OCOC1=O,7897,1
CC1C=CCC1(C)C,7898,1
CC1(C)CC=CC1N,7899,1
CC1(C)CC=CC1O,7900,1
CC1(C)CC=CC1F,7901,1
CC1C=CCC1(C)N,7902,1
CC1(N)CC=CC1N,7903,1
CC1(N)CC=CC1O,7904,1
CC1(N)CC=CC1F,7905,1
CC1C=CCC1(C)O,7906,1
CC1(O)CC=CC1N,7907,1
CC1(O)CC=CC1O,7908,1
CC1(O)CC=CC1F,7909,1
CC1C=CCC1(C)F,7910,1
CC1(F)CC=CC1N,7911,1
CC1(F)CC=CC1O,7912,1
CC1(F)CC=CC1F,7913,1
CC1C=CCC1(F)F,7914,1
NC1C=CCC1(F)F,7915,1
OC1C=CCC1(F)F,7916,1
FC1C=CCC1(F)F,7917,1
CC1C=NNC1(C)C,7918,1
CC1(C)NN=CC1N,7919,1
CC1(C)NN=CC1O,7920,1
CC1(C)NN=CC1F,7921,1
CC1N=CNC1(C)C,7922,2
CC1C=COC1(C)C,7923,1
CC1(C)OC=CC1N,7924,1
CC1(C)OC=CC1O,7925,1
CC1(C)OC=CC1F,7926,1
CC1C=NOC1(C)C,7927,1
CC1(C)ON=CC1N,7928,1
CC1(C)ON=CC1O,7929,1
CC1(C)ON=CC1F,7930,1
CN1C=NCC1(C)C,7931,1
CC1(C)CN=CN1N,7932,1
CC1(C)CN=CN1O,7933,1
CN1N=CCC1(C)C,7934,1
CC1(C)CC=CC1=C,7935,1
CC1(C)CC=CC1=O,7936,1
CC1(N)CC=CC1=C,7937,1
CC1(O)CC=CC1=C,7938,1
CC1(O)CC=CC1=O,7939,1
CC1(F)CC=CC1=C,7940,1
CC1(F)CC=CC1=O,7941,1
FC1(F)CC=CC1=C,7942,1
FC1(F)CC=CC1=O,7943,1
CC1(C)NC=CC1=O,7944,2
CC1(C)NN=CC1=C,7945,1
CC1(C)NN=CC1=O,7946,2
CC1(C)N=CNC1=N,7947,3
CC1(C)N=CNC1=O,7948,3
CC1(C)OC=CC1=C,7949,1
CC1(C)OC=CC1=O,7950,1
CC1(C)ON=CC1=C,7951,1
CC1(C)ON=CC1=O,7952,1
CC1CC=CC1(C)C,7953,1
CC1(C)C=CCC1N,7954,1
CC1(C)C=CCC1O,7955,1
CC1(C)C=CCC1F,7956,1
CC1CC=CC1(C)N,7957,1
CC1(N)C=CCC1N,7958,1
CC1(N)C=CCC1O,7959,1
CC1(N)C=CCC1F,7960,1
CC1CC=CC1(C)O,7961,1
CC1(O)C=CCC1N,7962,1
CC1(O)C=CCC1O,7963,1
CC1(O)C=CCC1F,7964,1
CC1CC=CC1(C)F,7965,1
CC1(F)C=CCC1N,7966,1
CC1(F)C=CCC1O,7967,1
CC1(F)C=CCC1F,7968,1
CC1CC=CC1(F)F,7969,1
NC1CC=CC1(F)F,7970,1
OC1CC=CC1(F)F,7971,1
FC1CC=CC1(F)F,7972,1
CC1NN=CC1(C)C,7973,1
CC1NN=CC1(C)N,7974,1
CC1NN=CC1(C)O,7975,1
CC1NN=CC1(C)F,7976,1
CC1NN=CC1(F)F,7977,1
CC1OC=CC1(C)C,7978,1
CC1OC=CC1(C)N,7979,1
CC1OC=CC1(C)O,7980,1
CC1OC=CC1(C)F,7981,1
CC1OC=CC1(F)F,7982,1
CC1ON=CC1(C)C,7983,1
CC1ON=CC1(C)N,7984,1
CC1ON=CC1(C)O,7985,1
CC1ON=CC1(C)F,7986,1
CC1ON=CC1(F)F,7987,1
CN1CC=CC1(C)C,7988,1
CC1(C)C=CCC1=C,7989,1
CC1(C)C=CCC1=O,7990,1
CC1(N)C=CCC1=C,7991,1
CC1(O)C=CCC1=C,7992,1
CC1(O)C=CCC1=O,7993,1
CC1(F)C=CCC1=C,7994,1
CC1(F)C=CCC1=O,7995,1
FC1(F)C=CCC1=C,7996,1
FC1(F)C=CCC1=O,7997,1
CC1(C)C=CNC1=N,7998,2
CC1(C)C=CNC1=O,7999,2
CC1(N)C=CNC1=N,8000,2
CC1(N)C=CNC1=O,8001,2
CC1(O)C=CNC1=N,8002,2
CC1(O)C=CNC1=O,8003,2
CC1(F)C=CNC1=N,8004,2
CC1(F)C=CNC1=O,8005,2
FC1(F)C=CNC1=N,8006,2
FC1(F)C=CNC1=O,8007,2
CC1(C)C=NNC1=N,8008,2
CC1(C)C=NNC1=O,8009,2
CC1(N)C=NNC1=N,8010,2
CC1(N)C=NNC1=O,8011,2
CC1(O)C=NNC1=N,8012,2
CC1(O)C=NNC1=O,8013,2
CC1(F)C=NNC1=N,8014,2
CC1(F)C=NNC1=O,8015,2
FC1(F)C=NNC1=N,8016,2
FC1(F)C=NNC1=O,8017,2
CC1(C)C=COC1=C,8018,1
CC1(C)C=COC1=O,8019,1
CC1(N)C=COC1=C,8020,1
CC1(N)C=COC1=O,8021,1
CC1(O)C=COC1=C,8022,1
CC1(O)C=COC1=O,8023,1
CC1(F)C=COC1=C,8024,1
CC1(F)C=COC1=O,8025,1
FC1(F)C=COC1=C,8026,1
FC1(F)C=COC1=O,8027,1
CC1(C)C=NOC1=O,8028,1
CC1(N)C=NOC1=O,8029,1
CC1(O)C=NOC1=O,8030,1
CC1(F)C=NOC1=O,8031,1
FC1(F)C=NOC1=O,8032,1
CC1(C)N=CNC1=C,8033,2
CC1=CCCC1(C)C,8034,1
CC1(C)CCC=C1F,8035,1
CC1=CCCC1(C)N,8036,1
CC1(N)CCC=C1F,8037,1
CC1=CCCC1(C)O,8038,1
CC1(O)CCC=C1F,8039,1
CC1=CCCC1(C)F,8040,1
CC1(F)CCC=C1F,8041,1
CC1=CCCC1(F)F,8042,1
FC1=CCCC1(F)F,8043,1
CC1=COCC1(C)C,8044,1
CC1(C)COC=C1F,8045,1
CC1=COCC1(C)N,8046,1
CC1(N)COC=C1F,8047,1
CC1=COCC1(C)O,8048,1
CC1(O)COC=C1F,8049,1
CC1=COCC1(C)F,8050,1
CC1(F)COC=C1F,8051,1
CC1=COCC1(F)F,8052,1
FC1=COCC1(F)F,8053,1
CC1=NNCC1(C)C,8054,1
CC1=NNCC1(C)N,8055,1
CC1=NNCC1(C)O,8056,1
CC1=NNCC1(C)F,8057,1
CC1=NNCC1(F)F,8058,1
CC1=NOCC1(C)C,8059,1
CC1=NOCC1(C)N,8060,1
CC1=NOCC1(C)O,8061,1
CC1=NOCC1(C)F,8062,1
CC1=NOCC1(F)F,8063,1
CC1=CCNC1(C)C,8064,1
CC1(C)NCC=C1F,8065,1
CC1=CCOC1(C)C,8066,1
CC1(C)OCC=C1F,8067,1
CC1=CC=CC1(C)C,8068,1
CC1(C)C=CC=C1F,8069,1
CC1=CC=CC1(C)N,8070,1
CC1(N)C=CC=C1F,8071,1
CC1=CC=CC1(C)O,8072,1
CC1(O)C=CC=C1F,8073,1
CC1=CC=CC1(C)F,8074,1
CC1(F)C=CC=C1F,8075,1
CC1=CC=CC1(F)F,8076,1
FC1=CC=CC1(F)F,8077,1
CC1=NN=CC1(C)C,8078,1
CC1=NN=CC1(C)N,8079,1
CC1=NN=CC1(C)O,8080,1
CC1=NN=CC1(C)F,8081,1
CC1=NN=CC1(F)F,8082,1
CC1CC(C)C1(C)C,8083,1
CC1CC(N)C1(C)C,8084,1
CC1CC(O)C1(C)C,8085,1
CC1CC(F)C1(C)C,8086,1
CC1(C)C(N)CC1N,8087,1
CC1(C)C(N)CC1O,8088,1
CC1(C)C(N)CC1F,8089,1
CC1(C)C(O)CC1O,8090,1
CC1(C)C(O)CC1F,8091,1
CC1(C)C(F)CC1F,8092,1
CC1CC(C)C1(C)N,8093,1
CC1CC(N)C1(C)N,8094,1
CC1CC(O)C1(C)N,8095,1
CC1CC(F)C1(C)N,8096,1
CC1(N)C(N)CC1N,8097,1
CC1(N)C(N)CC1O,8098,1
CC1(N)C(N)CC1F,8099,1
CC1(N)C(O)CC1O,8100,1
CC1(N)C(O)CC1F,8101,1
CC1(N)C(F)CC1F,8102,1
CC1CC(C)C1(C)O,8103,1
CC1CC(N)C1(C)O,8104,1
CC1CC(O)C1(C)O,8105,1
CC1CC(F)C1(C)O,8106,1
CC1(O)C(N)CC1N,8107,1
CC1(O)C(N)CC1O,8108,1
CC1(O)C(N)CC1F,8109,1
CC1(O)C(O)CC1O,8110,1
CC1(O)C(O)CC1F,8111,1
CC1(O)C(F)CC1F,8112,1
CC1CC(C)C1(C)F,8113,1
CC1CC(N)C1(C)F,8114,1
CC1CC(O)C1(C)F,8115,1
CC1CC(F)C1(C)F,8116,1
CC1(F)C(N)CC1N,8117,1
CC1(F)C(N)CC1O,8118,1
CC1(F)C(N)CC1F,8119,1
CC1(F)C(O)CC1O,8120,1
CC1(F)C(O)CC1F,8121,1
CC1(F)C(F)CC1F,8122,1
CC1CC(C)C1(F)F,8123,1
CC1CC(N)C1(F)F,8124,1
CC1CC(O)C1(F)F,8125,1
CC1CC(F)C1(F)F,8126,1
NC1CC(N)C1(F)F,8127,1
NC1CC(O)C1(F)F,8128,1
NC1CC(F)C1(F)F,8129,1
OC1CC(O)C1(F)F,8130,1
OC1CC(F)C1(F)F,8131,1
FC1CC(F)C1(F)F,8132,1
CC1NC(C)C1(C)C,8133,1
CC1NC(C)C1(C)N,8134,1
CC1NC(C)C1(C)O,8135,1
CC1NC(C)C1(C)F,8136,1
CC1NC(C)C1(F)F,8137,1
CC1OC(C)C1(C)C,8138,1
CC1OC(C)C1(C)N,8139,1
CC1OC(C)C1(C)O,8140,1
CC1OC(C)C1(C)F,8141,1
CC1OC(C)C1(F)F,8142,1
CC1CN(C)C1(C)C,8143,1
CN1CC(N)C1(C)C,8144,1
CN1CC(O)C1(C)C,8145,1
CN1CC(F)C1(C)C,8146,1
CC1CC(=O)C1(C)C,8147,1
CC1(C)C(O)CC1=O,8148,1
CC1(C)C(F)CC1=O,8149,1
CC1CC(=O)C1(C)O,8150,1
CC1(O)C(O)CC1=O,8151,1
CC1(O)C(F)CC1=O,8152,1
CC1CC(=O)C1(C)F,8153,1
CC1(F)C(O)CC1=O,8154,1
CC1(F)C(F)CC1=O,8155,1
CC1CC(=O)C1(F)F,8156,1
OC1CC(=O)C1(F)F,8157,1
FC1CC(=O)C1(F)F,8158,1
CC1NC(=O)C1(C)C,8159,1
CC1NC(=O)C1(C)N,8160,1
CC1NC(=O)C1(C)O,8161,1
CC1NC(=O)C1(C)F,8162,1
CC1NC(=O)C1(F)F,8163,1
CC1OC(=O)C1(C)C,8164,1
CC1OC(=O)C1(C)N,8165,1
CC1OC(=O)C1(C)O,8166,1
CC1OC(=O)C1(C)F,8167,1
CC1OC(=O)C1(F)F,8168,1
CN1CC(=O)C1(C)C,8169,1
CCCC(C)CCC,8170,1
CCCC(C)CCN,8171,1
CCCC(C)CCO,8172,1
CCCC(C)CCF,8173,1
CC(CCN)CCN,8174,1
CC(CCN)CCO,8175,1
CC(CCN)CCF,8176,1
CC(CCO)CCO,8177,1
CC(CCO)CCF,8178,1
CC(CCF)CCF,8179,1
CCCC(N)CCC,8180,1
CCCC(N)CCN,8181,1
CCCC(N)CCO,8182,1
CCCC(N)CCF,8183,1
NCCC(N)CCN,8184,1
NCCC(N)CCO,8185,1
NCCC(N)CCF,8186,1
NC(CCO)CCO,8187,1
NC(CCO)CCF,8188,1
NC(CCF)CCF,8189,1
CCCC(O)CCC,8190,1
CCCC(O)CCN,8191,1
CCCC(O)CCO,8192,1
CCCC(O)CCF,8193,1
NCCC(O)CCN,8194,1
NCCC(O)CCO,8195,1
NCCC(O)CCF,8196,1
OCCC(O)CCO,8197,1
OCCC(O)CCF,8198,1
OC(CCF)CCF,8199,1
CCCC(F)CCC,8200,1
CCCC(F)CCN,8201,1
CCCC(F)CCO,8202,1
CCCC(F)CCF,8203,1
NCCC(F)CCN,8204,1
NCCC(F)CCO,8205,1
NCCC(F)CCF,8206,1
OCCC(F)CCO,8207,1
OCCC(F)CCF,8208,1
FCCC(F)CCF,8209,1
CCCC(C)CNC,8210,1
CNCC(C)CCN,8211,1
CNCC(C)CCO,8212,1
CNCC(C)CCF,8213,1
CCCC(N)CNC,8214,1
CNCC(N)CCN,8215,1
CNCC(N)CCO,8216,1
CNCC(N)CCF,8217,1
CCCC(O)CNC,8218,1
CNCC(O)CCN,8219,1
CNCC(O)CCO,8220,1
CNCC(O)CCF,8221,1
CCCC(F)CNC,8222,1
CNCC(F)CCN,8223,1
CNCC(F)CCO,8224,1
CNCC(F)CCF,8225,1
CCCC(C)COC,8226,1
COCC(C)CCN,8227,1
COCC(C)CCO,8228,1
COCC(C)CCF,8229,1
CCCC(N)COC,8230,1
COCC(N)CCN,8231,1
COCC(N)CCO,8232,1
COCC(N)CCF,8233,1
CCCC(O)COC,8234,1
COCC(O)CCN,8235,1
COCC(O)CCO,8236,1
COCC(O)CCF,8237,1
CCCC(F)COC,8238,1
COCC(F)CCN,8239,1
COCC(F)CCO,8240,1
COCC(F)CCF,8241,1
CNCC(C)CNC,8242,1
CNCC(N)CNC,8243,1
CNCC(O)CNC,8244,1
CNCC(F)CNC,8245,1
CNCC(C)COC,8246,1
CNCC(N)COC,8247,1
CNCC(O)COC,8248,1
CNCC(F)COC,8249,1
COCC(C)COC,8250,1
COCC(N)COC,8251,1
COCC(O)COC,8252,1
COCC(F)COC,8253,1
CCCC(C)NCC,8254,1
CCNC(C)CCN,8255,1
CCNC(C)CCO,8256,1
CCNC(C)CCF,8257,1
CCNC(C)CNC,8258,1
CCNC(C)COC,8259,1
CCCC(C)OCC,8260,1
CCOC(C)CCN,8261,1
CCOC(C)CCO,8262,1
CCOC(C)CCF,8263,1
CCOC(C)CNC,8264,1
CCOC(C)COC,8265,1
CCOC(C)OCC,8266,1
CCCN(C)CCC,8267,1
CCCN(C)CCN,8268,1
CCCN(C)CCO,8269,1
CCCN(C)CCF,8270,1
CN(CCN)CCN,8271,1
CN(CCN)CCO,8272,1
CN(CCN)CCF,8273,1
CN(CCO)CCO,8274,1
CN(CCO)CCF,8275,1
CN(CCF)CCF,8276,1
CCCC(C)CC=C,8277,1
CCCC(C)CC=O,8278,1
CCCC(C)CC#N,8279,1
CC(CCN)CC=C,8280,1
CC(CCO)CC=C,8281,1
CC(CCO)CC=O,8282,1
CC(CCO)CC#N,8283,1
CC(CCF)CC=C,8284,1
CC(CCF)CC=O,8285,1
CC(CCF)CC#N,8286,1
CCCC(N)CC=C,8287,1
NCCC(N)CC=C,8288,1
NC(CCO)CC=C,8289,1
NC(CCF)CC=C,8290,1
CCCC(O)CC=C,8291,1
CCCC(O)CC=O,8292,1
CCCC(O)CC#N,8293,1
NCCC(O)CC=C,8294,1
OCCC(O)CC=C,8295,1
OCCC(O)CC=O,8296,1
OCCC(O)CC#N,8297,1
OC(CCF)CC=C,8298,1
OC(CCF)CC=O,8299,1
OC(CCF)CC#N,8300,1
CCCC(F)CC=C,8301,1
CCCC(F)CC=O,8302,1
CCCC(F)CC#N,8303,1
NCCC(F)CC=C,8304,1
OCCC(F)CC=C,8305,1
OCCC(F)CC=O,8306,1
OCCC(F)CC#N,8307,1
FCCC(F)CC=C,8308,1
FCCC(F)CC=O,8309,1
FCCC(F)CC#N,8310,1
CNCC(C)CC=C,8311,1
CNCC(C)CC=O,8312,1
CNCC(C)CC#N,8313,1
CNCC(N)CC=C,8314,1
CNCC(O)CC=C,8315,1
CNCC(O)CC=O,8316,1
CNCC(O)CC#N,8317,1
CNCC(F)CC=C,8318,1
CNCC(F)CC=O,8319,1
CNCC(F)CC#N,8320,1
COCC(C)CC=C,8321,1
COCC(C)CC=O,8322,1
COCC(C)CC#N,8323,1
COCC(N)CC=C,8324,1
COCC(O)CC=C,8325,1
COCC(O)CC=O,8326,1
COCC(O)CC#N,8327,1
COCC(F)CC=C,8328,1
COCC(F)CC=O,8329,1
COCC(F)CC#N,8330,1
CCCC(C)NC=N,8331,2
CCCC(C)NC=O,8332,2
CC(CCN)NC=N,8333,2
CC(CCN)NC=O,8334,2
CC(CCO)NC=N,8335,2
CC(CCO)NC=O,8336,2
CC(CCF)NC=N,8337,2
CC(CCF)NC=O,8338,2
CCCC(C)NN=C,8339,1
CC(CCN)NN=C,8340,1
CC(CCO)NN=C,8341,1
CC(CCF)NN=C,8342,1
CNCC(C)NC=N,8343,2
CNCC(C)NC=O,8344,2
CNCC(C)NN=C,8345,1
COCC(C)NC=N,8346,2
COCC(C)NC=O,8347,2
COCC(C)NN=C,8348,1
CCCC(C)OC=C,8349,1
CCCC(C)OC=O,8350,1
CC(CCN)OC=C,8351,1
CC(CCN)OC=O,8352,1
CC(CCO)OC=C,8353,1
CC(CCO)OC=O,8354,1
CC(CCF)OC=C,8355,1
CC(CCF)OC=O,8356,1
CCCC(C)ON=C,8357,1
CC(CCN)ON=C,8358,1
CC(CCO)ON=C,8359,1
CC(CCF)ON=C,8360,1
CNCC(C)OC=C,8361,1
CNCC(C)OC=O,8362,1
CNCC(C)ON=C,8363,1
COCC(C)OC=C,8364,1
COCC(C)OC=O,8365,1
COCC(C)ON=C,8366,1
CCNC(C)CC=C,8367,1
CCNC(C)CC=O,8368,1
CCNC(C)CC#N,8369,1
CCOC(C)CC=C,8370,1
CCOC(C)CC=O,8371,1
CCOC(C)CC#N,8372,1
CCOC(C)OC=C,8373,1
CCOC(C)OC=O,8374,1
CCOC(C)ON=C,8375,1
CCCN(C)CC=C,8376,1
CCCN(C)CC=O,8377,1
CCCN(C)CC#N,8378,1
CN(CCN)CC=C,8379,1
CN(CCO)CC=C,8380,1
CN(CCO)CC=O,8381,1
CN(CCO)CC#N,8382,1
CN(CCF)CC=C,8383,1
CN(CCF)CC=O,8384,1
CN(CCF)CC#N,8385,1
CCCN(C)NC=N,8386,2
CCCN(C)NC=O,8387,2
CN(CCN)NC=N,8388,2
CN(CCN)NC=O,8389,2
CN(CCO)NC=N,8390,2
CN(CCO)NC=O,8391,2
CN(CCF)NC=N,8392,2
CN(CCF)NC=O,8393,2
CCCC(C)CC#C,8394,1
CC(CCN)CC#C,8395,1
CC(CCO)CC#C,8396,1
CC(CCF)CC#C,8397,1
CCCC(N)CC#C,8398,1
NCCC(N)CC#C,8399,1
NC(CCO)CC#C,8400,1
NC(CCF)CC#C,8401,1
CCCC(O)CC#C,8402,1
NCCC(O)CC#C,8403,1
OCCC(O)CC#C,8404,1
OC(CCF)CC#C,8405,1
CCCC(F)CC#C,8406,1
NCCC(F)CC#C,8407,1
OCCC(F)CC#C,8408,1
FCCC(F)CC#C,8409,1
CNCC(C)CC#C,8410,1
CNCC(N)CC#C,8411,1
CNCC(O)CC#C,8412,1
CNCC(F)CC#C,8413,1
COCC(C)CC#C,8414,1
COCC(N)CC#C,8415,1
COCC(O)CC#C,8416,1
COCC(F)CC#C,8417,1
CCNC(C)CC#C,8418,1
CCOC(C)CC#C,8419,1
CCCN(C)CC#C,8420,1
CN(CCN)CC#C,8421,1
CN(CCO)CC#C,8422,1
CN(CCF)CC#C,8423,1
CC(CC=C)CC=C,8424,1
CC(CC=C)CC=O,8425,1
CC(CC=C)CC#N,8426,1
CC(CC=O)CC=O,8427,1
CC(CC=O)CC#N,8428,1
CC(CC#N)CC#N,8429,1
NC(CC=C)CC=C,8430,1
OC(CC=C)CC=C,8431,1
OC(CC=C)CC=O,8432,1
OC(CC=C)CC#N,8433,1
OC(CC=O)CC=O,8434,1
OC(CC=O)CC#N,8435,1
OC(CC#N)CC#N,8436,1
FC(CC=C)CC=C,8437,1
FC(CC=C)CC=O,8438,1
FC(CC=C)CC#N,8439,1
FC(CC=O)CC=O,8440,1
FC(CC=O)CC#N,8441,1
FC(CC#N)CC#N,8442,1
CC(CC=C)NC=N,8443,2
CC(CC=C)NC=O,8444,2
CC(CC=O)N=CN,8445,2
CC(CC#N)NC=N,8446,2
CC(CC=O)NC=O,8447,2
CC(CC#N)NC=O,8448,2
CC(CC=C)NN=C,8449,1
CC(CC=O)NN=C,8450,1
CC(CC#N)NN=C,8451,1
CC(CC=C)OC=C,8452,1
CC(CC=C)OC=O,8453,1
CC(CC=O)OC=C,8454,1
CC(CC#N)OC=C,8455,1
CC(CC=O)OC=O,8456,1
CC(CC#N)OC=O,8457,1
CC(CC=C)ON=C,8458,1
CC(CC=O)ON=C,8459,1
CC(CC#N)ON=C,8460,1
CC(OC=C)OC=C,8461,1
CC(OC=C)OC=O,8462,1
CC(OC=O)OC=O,8463,1
CC(OC=C)ON=C,8464,1
CC(OC=O)ON=C,8465,1
CC(ON=C)ON=C,8466,1
CN(CC=C)CC=C,8467,1
CN(CC=C)CC=O,8468,1
CN(CC=C)CC#N,8469,1
CN(CC=O)CC=O,8470,1
CN(CC=O)CC#N,8471,1
CN(CC#N)CC#N,8472,1
CN(CC=C)NC=N,8473,2
CN(CC=C)NC=O,8474,2
CN(CC=O)N=CN,8475,2
CN(CC#N)NC=N,8476,2
CN(CC=O)NC=O,8477,2
CN(CC#N)NC=O,8478,2
CC(CC=C)CC#C,8479,1
CC(CC=O)CC#C,8480,1
CC(CC#C)CC#N,8481,1
NC(CC=C)CC#C,8482,1
OC(CC=C)CC#C,8483,1
OC(CC=O)CC#C,8484,1
OC(CC#C)CC#N,8485,1
FC(CC=C)CC#C,8486,1
FC(CC=O)CC#C,8487,1
FC(CC#C)CC#N,8488,1
CC(CC#C)NC=N,8489,2
CC(CC#C)NC=O,8490,2
CC(CC#C)NN=C,8491,1
CC(CC#C)OC=C,8492,1
CC(CC#C)OC=O,8493,1
CC(CC#C)ON=C,8494,1
CN(CC=C)CC#C,8495,1
CN(CC=O)CC#C,8496,1
CN(CC#C)CC#N,8497,1
CN(CC#C)NC=N,8498,2
CN(CC#C)NC=O,8499,2
CC(CC#C)CC#C,8500,1
NC(CC#C)CC#C,8501,1
OC(CC#C)CC#C,8502,1
FC(CC#C)CC#C,8503,1
CN(CC#C)CC#C,8504,1
CCCC(=C)CCC,8505,1
CCCC(=C)CCN,8506,1
CCCC(=C)CCO,8507,1
CCCC(=C)CCF,8508,1
NCCC(=C)CCN,8509,1
NCCC(=C)CCO,8510,1
NCCC(=C)CCF,8511,1
OCCC(=C)CCO,8512,1
OCCC(=C)CCF,8513,1
