STD_SMILES,FRAGMENT,ERROR
CCCc1cc(O)nc(SCC(=O)N(Cc2ccccc2)C(C)C)n1,Nc1nnc(CF)o1,CCcc1nc(O)nc(SCC=-=O)N(2ccccc2(C2(C)C)n1)
CC1(C)Cc2c(c(C(=O)Nc3ccc(F)cc3)cc3[nH]c(Nc4c(Cl)cccc4Cl)nc23)O1.CCNNC(=O)C=C,CCNNC(=O)C=C,C=CC(=o)NNCCc11(NC(=O)c2ccc3[nH]2Nc4c(Cl)cccc4Cl(nc5c3c2OCC(C)C3)c2c(F)cco
COCCN(CCOC)c1nc(C)nc2c1n(-c1ccccc1)n2CCCN1CCCCC1C,CC(O)CNC1CC1,COCC2-(CC)C)ccccc2)n2CCcNCCCC24)C
CC(C)SCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,C=NN1CCOC1=N,CCC)SC)C1CCC2C32C23CO[As]5p6[N+](O)CCC65(C(CCC12C
Cn1nc(-c2ccc(Cl)cc2)c2cc(C(=O)N3CCOCC3)sc21,CC(=O)CC1CC1F,Cnnc(2c(=O)#c(Cl)cc2)c2cc(C(=Oc)cPn[S+]281)N34C4[S+]OcCCC3)nc21
CCOc1nc2ccccc2nc1C(=O)N1CCN(c2ccc(OC)cc2)CC1,CC(C)C(CO)C#N,CCO=c1n3c2ccccc2nc1C(=O)N1C1CN(c2ccc(OC(c)c2(ccc2)Cc
CC(C)C(C)Oc1ccnc(-c2ccnc(Nc3ccc4[nH]c(C(=O)N5CCN(C)CC5)cc4c3)n2)c1.NN=c1onnn1O,NN=c1onnn1O,(CC(C)C3C)Oc5ccnc(2c=9I6-[N-]0-B[S+]#7[N+][N-]5(=O)N5CCN(C)(#n6(O)Cnoc4=NN)CC)ccc3)n2)c1
CCC1CNc2cc3oc(=O)cc(C(F)(F)F)c3cc2C1CC,CCC(C)C(O)C#C,CCC121CN)cc(C(F)(pF(F(2)Fc3cc2C112CB3Cc
CCCCc1cc2ccccc2nc1SCCN(C)C,CNC1CCC1OC,CCCc12cc2cc(=N)cc3nc2nCCN(C
CCN(CCCCN1CCC2CCCCC2C1)S(=O)(=O)c1cnc2ccccc2c1,O=C1C=NN2CC12,CcN)C2CCCC2C1(S(=O(=O(c11cncc2c2ccccc2c1
CC1CC2C3CC=C(c4cccnc4)C3(C)CCC2C2(C)CCC(O)CC12O,CC=CC(=C)C#CC,=C(C1C42CCC=C(c4ccccn5)C3)C)CC2C2C(O)CC12O#
CC(C)(C)SCC(=NOC(c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCCC1)C(=O)O,Nc1[nH]oc(=O)c1N,CC(C)(C)SCC(=NOC(101cs)#n2[As]22cccccccc3c(=N)2)cc1)C1CCCC=O)O#
CC1(C)OCC(Cc2ccc3cc2CN2CCN(CC2=O)Cc2cncn2Cc2ccc(C#N)c(c2)O3)O1,FCC(=O)NC1CC1,CC1)C)OCC)cc2c2cc33c3c2CN2CC(N(CC(2=O)1c2ncncn2Cc21ccc(C#N)c(c12)33)O1
CNC(=O)c1cc2c(nc1NCC1CC1)CCNCC2,CC1(O)CC(F)C1O,CNC(=O)c1cc2c2=)nnc1#(Io)NCC1C1C1)C(NCC
CCOc1ccc(NC(=O)C2CCC(C)(C(=O)O)C2(C)C)cc1,CC(C)(F)CC1CC1,CCOcn11ccc(NC)=-O(C22CcC(C((C)1c1c(
CC1C(=O)NN=C2COc3cc(C(F)(F)F)c(OC4CNC4)cc3N21.OCC(=O)C=CC#C,OCC(=O)C=CC#C,C#CC=CC(=O(CO#FC(F)(F)c1cncc()n(ccc1OCcNC1)N1C(=NNc(=O)C1C)CO
O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)Cc1ccccc1-3,COc1cccnc1,O=C1Nc[O-]c2c9I3c=(c455[nH]c5cccnccc545c21Cc12ccccc21-3
CC(=O)C1=C(C)NC(=O)NC1c1ccc(OC2CCCC2)cc1,CNCC1C(C)C1N,CC=OO(C)NC((=O)N22CCCCbCl[As]b
Cc1c(C(=O)NCCN2CCOCC2)cc(-c2ccccc2)n1-c1ccc(S(N)(=O)=O)cc1,C1OC2C=CC=C2O1,Ccc)C(=O)NCCN2CCOC3(cc((-#c2cc8ccc2)n11c1cc((S(N)-=O)=O)cc
Cc1ccc(CNC(=O)Nc2ccc3c(c2)N(C)C(=O)CS3)cc1,NN1CC(C=C)N=C1,C24c(CNc3c)c2(N=()cc12
O=C1c2ccccc2C(=O)N1CCCCCCCNCc1ccccc1F,NCC(OC=O)=CF,O=C2c2c2ccccC)1ON1C(3pc[N+]F7I[IH]P[C-]c6O5B6[Si]51cccccF#
COc1cc(C2c3cc4c(cc3C(CCN(C)CCO)C3COC(=O)C23)OCO4)cc(OC)c1O,CC(F)C(NN)=NN,1cn1c((C2c3ccc(cc3C(CCN(C)CCO)C3COC=()cc(OC)c1O
CC(NC(=O)Nc1ccccc1)c1ccccc1,CCC#CCCN,CCN[O-][C-])ClnIN[C-]7[As]4=OO[As]=-121#ccc[Si]=IClnBrcccc[As]112
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1OC.N#CC1=CCNN=C1,N#CC1=CCNN=C1,1c1cc(C2C(=(c3cccc3C2(=O)=N2CB2C=c(C#N)CN)cc1OC
CCOc1cccc(C2(N3CCN(c4ccc(Cl)nn4)CC3)C3CC(C)CC32)c1,FC1Cn2cccc12,CCOc1c4cncc(C2)N3CC#N(c4ncccnc)Cl)nn4(CC3)C33CP[C-]s0p[Si]C32)c1
NCC(c1ccc(Cl)cc1)c1ccc(Sc2ccccc2)cc1.NN=C(N)CC(O)=O,NN=C(N)CC(O)=O,NCC(12c)pc21cccn[Si]OCl-Br(411C(=#O)(O)CC(N)=NN(cc1
CN(CC(=O)Nc1cccc(F)c1)C(=O)CN1C(=O)NC2(CCCCC2)C1[N-][S+],O=C(NCC#C)C#N,CNcc(=O([N+]c11ccc(F)1)C(=O)CN1C)=O)N[Si]15FC21(CCCCC21)1C[N-][S+]
O=C1C2CCC3C(=NOCC(O)COCc4ccco4)CC(O)C(O)C3C2C(=O)N1C1CCCCC1.OCCC#CCCO,OCCC#CCCO,1C2CCC3(=NOCC(O)CO=)Cc4c4co4)#OCCC[O-][S+]#p)[IH]Cl#[O-]#CCCO)cC)O)C(O)C3C4C(=O)N1C1C1CCCC1
CN(C)c1ccc(C=C2N=C(c3ccc(Cl)c([N+](=O)[O-])c3)NC2=O)cc1,CC1(CCN1)C=C,CN(#)[nH]1ccc((c=C323N23=C((c3cccc(Cl)c[N+](=O[O-])c[N-]1NC=O)ccn1
Cc1nccn1CC(=O)NCc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccccc2)c1,CC1(CF)C=NN=C1,cc1=ccn12C(-=O)NCc2cccc(-n2ncc(c(C)(C)C)cc21NC((=O)Nc21ccccc2)c21
O=C(NCc1ccc(S(=O)(=O)c2cccc(OC(F)(F)F)c2)cn1)c1cc2ccncc2o1,NC(=N)C1OCC1=O,)=C(NCc1cCl1cc)S=O)(=O)c2cccc(OC(F)(F)Fp39[N+]n[Se][S+]p88B3-Fo4(2)cn1c1cc21ccncc21c1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CC4CC4)c3CC2CN1C(=O)c1ccccc1,CCC(C)NNC=N,CO12(=O)C12(1cc(c((F)cc(=)c1ccccc(
COc1ccccc1NC(=O)Cn1c(C)cc(=O)c2cccc(OC)c21.CCC1CC1C(C)C,CCC1CC1C(C)C,0=1C(=O)C)c2cccc2NC(-O)Cn2c(C)cc(=O)c3c3ccFbc2Cc(OC)c1)C11C(C(2
O=C1c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C(=O)N1NCCO,CC(C)CC(=O)NO,O=C1c112(O)cn((4OC(CO)C(O)C(O)CO)c3c3cc4c(O)cccc4c33C(==O)NNCCO
CCC(C)C(NC(=S)Nc1ccc(Br)cc1)C(=O)NC(Cc1ccccc1)C(=O)Nc1ccc(C)c(Cl)c1.CC1C(O)CC2OC12,CC1C(O)CC2OC12,)CCC(C)C(NC((=S2Nc1ccc(Br)cc1)C(=O)Nc(Cc1cc(=N)cc)C(Nc1ccc(C)c(Cl(c1)=O#C(C)C(O)CC22OC11
CCCCCCCCCCCCCCOC(COCCCCc1ccccc1)COc1ccc(-c2noc(O)n2)cc1,FC=CCOCC#N,-CCCCCCCCCCCcCCOC(COCCCCcccccc12)COc12c)#((cc1#
COc1ccc(NC(=O)c2ccccc2C(=O)N2CCCCC2)cc1,CC1C(O)C1(C)C=C,1c1ccn((NC-(#=O)c2ccccc2C=O)N23c33CCCC2)cc1
COc1ccc(O)c(O)c1-c1cc(NS(=O)(=O)c2cc(Cl)ccc2Cl)ccc1N,CC1(N)C=COC=C1,COc1cBrcc(O)n(C)(O)c1-c1c1c)NS((Br)I2CBr[nH])I7O[Si]=O)(=O)c2ccCl)ccc2Cl)ccc((N
O=[N+]([O-])c1ccc2nc(N3CCNCC3)cc(I)c2c1,ON1CC2CN2N=C1,O=[N+][O-]F[SH]4[O-]BrP[N+])c1ccc2sc(NC(CNsC83)1Scc(I))c2c4
O=c1c2cc(Cc3ccc(Cl)nc3)c3ccccc3c2ncn1C1CCCCC1O.CC1OC(C=O)C1=O,CC1OC(C=O)C1=O,CCOCC=O)=O=c2ccc(Cc4c4cc(Cl)nc4)c4cccpcc4cn52O-2-6Brp8142O)C1=O
O=C(CC(=O)c1ccccc1Cl)C(=O)NC1CCN(C(=O)C(=O)CC(=O)c2ccccc2Cl)CC1,CCc1n[nH]c(O)n1,O=C(CC)=O(c1cncc[As][Se]cccCl)C(=ONCCCN)(=O)C)12O(CC(=O)c2ccccc2Cl)CC12
NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,FC1=CCNC2CC12,NN3)=O)c2c2c3c34cccc(O)c4n(c4O2(ClCl59#92BCOO)C(OC()C1=O
N#CSCc1ccccc1,NC(=N)N1CC=CC1,NCS22111cNc=(
CC(C)(C)OC(=O)NCCOc1ccc(Nc2ccc(CCNCC(O)c3ccc(O)c4nc(O)ccc34)cc2)cc1.FCC1CONC1=O,FCC1CONC1=O,CC=(C)(C)OC(=O)(N[As]COc1ccc)nc33ccc(c[Se]SFBr[nH]c[C-]##I0c-CCNCC(O)c3ccc(O)c4n(O)ccc34)cc2)cc1)#=21OCC(CF)C1=O
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CC6CC5C(O)C6O)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,NN=C(CO)NN=C,CC6)C)CCc((CN2CCN(c3cccC(=O)NS=O)(=O)c4ccc(NC5CC6CC4C(O([n+]6O)392cB4[nH]Ncp[S+]([IH]I[SH][nH][Si][Se]ClP7nc)[N+](-)=C(c2c2cc(Cl)cc2)C1
COc12ccc(-c2cc(NC(=O)Nc3ccncc3)cc(C(F)(F)F)c2)cn21,NCc1cn(O)cn1,c3c31212cncc(-ccc(NC(=O)Nc3c3cncc3)cc(CF)F)F)c2)2cn21
CC(NC(=O)OCc1nc2cccnc2n1Cc1ccc(F)cc1)c1ccc(F)cc1,COC=CC(F)=CF,CC)N3(((=O(31nccccnc2n1Cc1ccc#(F)cc1)c1ccc(F)cc1(
CCOc1ccc(NC(=O)N2CCC(c3ccc(C)cc3)C2)cc1,NC(=O)C(O)CCO,CCOc11(cccc)(NC(=O(N3CCCc3c(=N)cc(cc3(C22)cc1-
COc1cc(F)c(C)cc1-c1c[nH]c2ncc(-c3cccc(NC(=O)C=CCN(C)C)c3)cc12,CC(C)(C)C(N)C=C,C=c1cc(2cnc3n(cc(-c43cccc)NC)=O)c=CCN(C)c)c43cc23(c(OC(cc1F=
O=C(O)c1ccc(CCC2C(=O)CCC2C=CC(O)Cc2ccccc2F)cc1.CNC(=O)C(F)F,CNC(=O)C(F)F,O=C(3)c1cccCCC2C2((=O(ClIs)CCC2C=CCO)CBr2ccccc2(F=)cc1
CN1CCN(c2ccc(-c3cc(-c4cccc(C(=O)NCC#N)c4)no3)cc2)CC1,CC(C=C)=CCO,12CCN(cn2c2cc-c3cc=(-c4cccc(C)=O(NCC#N)c34)nc3)cc2)CC12
CCc1nccc(-c2cc(C)nc(C)c2)c1C#Cc1ccc(N)nc1C,CCN1CC(C)C1C,(CCc021nccc(-c2cc(C)c([O-]46N[n+]9nb77C(c2)c2C#C#c1ccc(N(ncn1FC
CN(C)C1CC(c2c[nH]c3ccc(CC(N)=O)cc23)C1.FC1=CCOCC1=O,FC1=CCOCC1=O,CN(C)C12CC(2c[nH]c(=O)3ccn5(cC((N)=O=C4F)=CCoCC4=occ23(C21
Cc1cc(Oc2ccc(Cl)cc2Cl)ccc1O,FC(=CC=O)C1CO1,Cc1cc)Oc2c25[N+][N-]7I7c5Cl(5)Oc2c25[N+][N-]Ic5Cl)ccc1O==#
CCN(CC)c1ccc(C=Cc2cccc[n+]2C)c(OC)c1,CC#CCOC=NN,CCC)c1[IH]ccc(()c1[IH]ccc(c=Cc23ccc[n+]1223OC(c1
CCc1ccc(NC2=NC(=O)C(=Cc3ccc(OCC(=O)O)c(Cl)c3)S2)cc1,COCC(C)=C(C)F,CC=c1c1cc(NC2=NC(=O)C(=Ccn3CCl=cIOCC(=O)O4c-(Cl)c22)S22)cc1
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN1CCOCC1,CC(C)(C)CC=NO,CCOc1cc1n21cc(C#N(c(Nc3ccc(F)cc(Cl)c3)ccc1NC(((=O)Ccc12CCOCC12
FC(F)(F)CCSc1nsnc1C1CN2CCCC1C2,CC(O)C1CC1(C)O,)FC(F((F)CCSc12n21c[nH]cc1CN2323CCCC1C32
CSc1nc(O)c2[nH]c(O)nc2n1,CN=C1NOCO1,CSc1c(=N(1c)O(c(O2ncn
COc1cccc2c(Nc3ccccc3C)c(C(=O)NCc3ccccc3)cnc12,Cc1cn(C)nc1O,=COc11ccSb[Se]2SCc3ccccc3C)c(C((3O)b5[SH][N-]Cl[Si][IH]NC3cccc3(12
COc1ccc2cc(C(=O)C3CCCN(Cc4ccccn4)C3)ccc2c1,CC=C(C=CF)C#N,=CCl1ccc2=(C)=O(C3CCCN(Cc4ccccn4)C3)c[O-]nncc2cp#
O=C1NC(=O)C(=Cc2cnn3c(NC4CC4)cc(-c4csc(CN5CCCC5)c4)nc23)N1,CCC(O)C(C)=O,-121NC(=OBp2[As])C(==Cc2cnn3(NC4oC4)cc)-c4csc(5CCCC5)c)c23(N2
CC#CCOc1cnc(C(=O)Nc2cc(F)c(F)c(C3(CF)CC(C(F)(F)F)OC(N)=N3)c2)cn1,FC=C1COCC1=O,CC#3P3O7nbOnCCoccnc(C(=O)Nc2c2c(F)c(F)c((CF)CC(N)3N3)c)cn2#
COc1cc2c(cc1OC)C1CC(N)C(c3cc(C)ccc3C)CN1CC2,OCC(=C)CON=C,CO1c1c2c)cc1OCC1CC(N)Ccn3cc(C#(ccc4F0[N+]PC)CN1CC2
CCCCC=S(O)(O)=NC(=O)CCCc1cc(OCCCC)nn1Cc1ccc(Cl)cc1Cl,CNC(CF)C#CC,CCO((O)=I(=O)CCCc1221cc)OCCCC)ncc1Cc1ccncn(Cl)ccCl
Cc1cc(-c2nn(C)c(=NC3CCCCC3)s2)ccc1C(N)=O,Oc1nn(O)cc1F,Cc1c1c(-cnn(C)c((=NCC3CCCC)c(cccC(N)=O(=-#
COc1cc2cc(C(=O)C3CCC[N+](C)(CC4CCCCO4)CC3)sc2cc1OC,CC(C)(C)NC(N)=O,1C3CCC[N+]C(((CC45C5CCCO45)C3)sc2cc1O(Cc55[N-]-[nH]4)[Si]
CCOCCOCCOC(C)(C)C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,NC1COC1C(F)F,CCO)CCOCCOC(C)(Ccs[IH][n+][O-]sbBPc1cc2P25[IH][nH]BIs=ncc(S(=)cc2c
Cc1cccc(NS(=O)(=O)c2ccc3c(c2)NC(=O)CO3)c1C,N=c1nn[nH]c(=N)[nH]1,-Ccccccc(FS(=O)(=O)c2c2cc3c((c)NC(=O)[nH]nCO)nc111C
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C3COC3)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3CC2CN2CCOCC2)n1C,CN1CC(C)(C)C1,Cc11c(C(=O)N((c2cccO)ccn2)c2cnn(C3C33OC)c[C-](cc[n+]s)2[O-]OCN[Se]P[S+]99[nH]s098[Si]5ccccc3CCCN2CCOCC2)nC
Cc1c(C(=O)O)cccc1-c1ccc(C=O)o1,NC1COC=C1CO,(Cc22c((C=OO)ccC01-c1cccN[nH]8O[IH]o
Nc1nc(-c2ccc3c(c2)NC(=O)CO3)cs1,FC1C=NN2CCC12,Nc1n1(C)2c)-cc2cO=[Se]4n9c#C(1O(CO3)cs
O=c1ccccc(O)c1O,O=C1CCCOC1=O,)O1c1cp4[Se]c)(1=[SH]#c1O#
CC(C=CC1CC1)=CC1C(O)C(C)(O)C2CCCCN12,FCC(CC#N)C#N,#CC(C=CC11CC1)=CC177((([N-]cCnb[n+][S+]4[SH]1)2C)(O)121CCCCN121
CCCSC1=C(C#N)C2(CCCCC2)C(C#N)C(=O)N1.On1cn[nH]c1=N,On1cn[nH]c1=N,N32(=34)=NP)[nH]nc34O)(CCCCC2)C(C#N(C)=O)N2
Nc1ccc2c(c1)C(=O)c1cc(N)c(Cl)cc1-2.CCC(O)C(O)C#C,CCC(O)C(O)C#C,C#CC)(O)()(#Clc1cc2c(cc1N)c(=O)cc(N)ccc1[nH][As]#Cc-
CC(C)(C)c1ccc(C(=O)NCCOc2ccccc2F)cc1.NN=CC1OCCO1,NN=CC1OCCO1,(CC(C((C)c1(1N=Cn2[Se]b7FSP3Fo#[n+]scc(C(=O[nH])NCCOc2ccccc2F)cc
Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4Cn4ccnc4)cc3F)cc12,CN(C=N)C(N)=O,Ncno)c2c=(o[Se]0O[IH]-n3nc)C(F)(F)Fcc3C(=O)Nc3ccc(-c4cc(ccc4Cn3F)cc2
CCC(=O)c1cccc(Nc2ccc3c(c2)[IH](=CNc2ccc(N4CCN(C)CC4)cc2)C(=O)NC3=O)c1.O=C1CCCC=NN1,O=C1CCCC=NN1,CCC(=O)c1c11ccc(nc2ccc43c)c2)[IH](=CNc2(O==C4CCCC=NN4(4ccc([nH]=[Si]sNCC(()c
Cc1ccc(NC(=O)c2ccccc2F)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,NC1CCC2OCC12,Cc1c1ccN7C(=O)c2ccccc2F3cc1-nc1cnc2ccc(4N3CC=(N((C)CC3(cc2c1=2
CCN(CC)C(=O)N1CCN(C(=O)N2C(=O)C(CCCN=C(N)N)C2C(=O)O)CC1,FC=CC#CC1CO1,CCBN(CC)C(=O)N3CCN(C(2C(=O)C(CCCN=C((N)N(C2C=C22
COCCN(CC(=O)NCc1ccc(F)cc1)C(=O)CCC(=O)Nc1nccs1,CCC(C)(N)CC#C,COCCN((CC(=O)NCc11c1(F(c1)C=O)CCC(=Oo[C-]F=9Nc3nNccs
Cc1ccc(COc2ccc3nc(C4CCCCC4C(=O)O)n(Cc4ccc(N5CC(F)(F)C5)cc4F)c3c2)nc1,FC1=CCNCC1,1c1c(2cccBr4=[nH]C4CCCCC44C(#=O)O)n()4ncccN5CC()nc
CC(=O)COC(=O)c1ccc([N+](=O)[O-])s1,CCC(F)(CO)CF,cC((=O)c121313c1321cc([N+](#)c
NC(=O)c1ccc(Nc2nnc(C3C=CC(=O)C=C3)c3ccccc23)cc1.CN1CCC(O)C1=N,CN1CCC(O)C1=N,FN1CCC(O)C1=N=C1)o=BOCl2OBr(2nnc(N3cccC(N)=O(ccc3)c3cccc23)C=1
O=C(NN=C1CCN(Cc2ccccc2)CC1)c1cc2ccccc2cc1O,CC(C)(C)C1CC1F,#O=C=)NN[n+]C1CCNp3c[IH]79OClCc2ccccc2(CC1(c1[C-]cc1cccco2cc1O
O=C(c1cc2cc(F)ccc2[nH]1)N1CC2(CCN(C3CCCNC3)C2)c2ccccc21,CC=C1COC(=O)N1,O=C(c12c12c2cc(F)cccc(=N))N12CC2)CCN(C3C3CCNC3)C2c2ccccc221
COc1ccc(N2CCN(CC3=NOC4CCCCC4C3c3ccccc3)CC2)cc1,N=CNN(C=N)C=N,CcF)[n+]Oc2c1ccn)N23CCN(CC3=N3OC4CCCCCBN)p4C[nH]3c3cccc3(CC32)ccn1
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(Br)ccc3o2)CC1.CC=CC(=NN)C#C,CC=CC(=NN)C#C,C#CC(C=CCc1(C=2CCN)c33ccccc3OC)CC2(3c2cc(Br)cCc2c2([n+]=NN
O=C(O)CC(NC(=O)C1CCCN(C(=O)CCC2CCNCC2)C1)c1cccnc1,OCC(=O)NCC=O,O=C(1)CC((NC=(=O)C13CCNC(#)1nccccc1=
CC(C)CS(=O)(=O)c1nc(C(=O)NC(c2cccnc2)C(F)(F)F)ccc1C1CC1,C1=Nc2n[nH]oc2=N1,Cc(C)CS=O)1=O)c1nc(C=O(NC(c2c22ccnc3)C(F)(F)F4ccc1C1Cc1
CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCCC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,NC1CC(O)C1N,CCc1ncnc((-c232ccc(C=O)N3CCC(N44CCCC4)C4)c(F)c23)s1C#Cc1ccN)c(-=O)cO
CCCNCC1C(Oc2ccc(Cl)cc2)C(=O)N1c1ccccc1C,N=CNC1=CC=CC1,CCcNCC11C(O2c22cc(Cl))ncc(C(1c1ccccC[N+]I
COC(=O)C(=O)Nc1cc(C)c(Oc2cccc(C(C)C)c2)c(C)c1,C1CC2CCOC2C1,COC([S+]=O)C((=O)Nc1P3F2c1)C)c()Oc2c2cccc(C(C)C)c(c(C)1-
CN1CC(c2cn(C)c3cc(-n4ccc(OCc5ccccc5)cc4=O)ccc23)C1,CNCC=CCC#N,121C2C(ccn(C04cc((-n4ccc)OCc55ccccc5)cc4=O(ccc23C21
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N(Cc1ccccc1)C4,CC1NCC2OC12,COC1C(N(C)C(=O)Cc23ccccc23)ClC2OC3c3c43c(c5c6cccccn2c5c31)C)=#O(N(Cc1c1cccc1)C[Si]43
O=C(NC(=S)NCc1ccccc1)c1ccccc1Br,FCC1CC=C(F)C1,O=C(NC(=S(N[C-]=621ccccc1)c1cccccS=N)cB12Br
Nc1nc(N)n2nc(-c3ccco3)nc2n1,OC(=O)C(=O)ON=C,Nc12N)n2nc(=-c3c3c24([C-]23[N+][C-]nFn21P8BrBr#[Si]b
CC(O)C(=O)NC1CCCc2c(-c3ccc4c(c3)CCC(=O)N4C)cncc21,CC=Cc1nnon1,CC)O)C(=2(-[As]4([C-]#5[nH]13)CCC(=O)NC)F8[C-][C-]I#7nc2
OCc1nccc(N2CCN(c3nc(Cl)nc(Cl)n3)CC2)n1,CCN=CN(C)O,OCc12nccc(N2C2cN(cc3n3c(Cl)n22c(Cl)n3(C)C2)n
CC1Cc2cc(S(=O)(=O)N3CCCCC3C)ccc2N1C(=O)C1CCC1,CC1(O)CC1C2CC2,cC1Cc2c(S(=O))#=O(NCCCCC1C)ccccc2N1C#)=O)C1CC7c
N#Cc1cn(CC(=O)O)c2ccccc12,CC1(O)CCCC=C1,N#Cc32c12)CC=(O(O)c2c=cccc
O=C1CCc2ccccc2N1CCCN1CCN(c2ccccc2)CC1,CCn1nnc(C)n1,O=C1n[Se]8sCsn[nH]c2N1CCCN4CN(c2c2cccc)CC1
O=C(Nc1cc(-c2ccccc2)ccc1N1CCN(Cc2ccccc2)CC1)c1cccc2ccccc12,CC1=C(C)OC(=C)C1,O=C((Nc1cc(-c23c32cccc)ccc1N1C3N))Cc2ccc)cc2)CC1)c1cccc2c2cc
Cc1cc(F)ccc1Cc1cc2c(cc1Cl)COC21CC(O)C(O)C(CO)O1.CC=C(F)C(C)C=C,CC=C(F)C(C)C=C,C=CC(C)C-(F)=C((-8c89No8=o([n+]9C(O)C-(CO(O4)OCc1cc(Cl)c(1ccc(F)cc3C)[N-]c12
COc1ccc(NC(=O)COC(=O)C=Cc2cnc3ccccc3n2)cc1,ON=C(CC=C)C=C,-BS0)6[C-])NC)=O)C1C(==-O(C=Cc2cnc2ccccc3o(cc1-
O=C(NCCCN1CCOCC1)C1(c2ccccc2)CCCC1,OC1C2CC3OC3C12,=(O=C)NCCCN1C1COCC1P1([Si]()CC
COCc1ccccc1NC(=O)c1cc2sccc2n1C.CN(NCC=C)C=O,CN(NCC=C)C=O,C=CCNN)CC((=O(=O1c1ccc1)N1=[IH]cNC(=O)c1cc2c2ccc[As]-N(
CN=C1C=CC(Br)C=C(C(=O)C=Cc2ccc(OC)cc2)C1=O,FC12CNN=CC1C2,(cN=-C1C1=CC(Br)C=C(((1(=O)c=Cc2c[N+]2c(OC)cc)C=OO(-I([Si]44
O=C(Nc1ccc2[nH]ncc2c1)c1ccccc1,CC=C(CF)C(C)O,8[nH]C(-c2222ccccc21
Cc1ccc(C2CC(c3cccs3)=NN2C(=O)c2ccc(Br)o2)cc1,CC(=C)N(O)C=NN,Cc1ccc)b7pF-[Si]1ccs4)=NN2(5O)cccc(Br)cc2(cc1
CCNC(=O)C1OC(n2cnc3c(NCC)nc(C#CCCCc4ccccc4)nc32)C(O)C1O,CC(=N)NCCC#C,CCNC(=O)C1O1C()n2c2nc3c(Cc434cc[C-]Oo)488c32)C(O(1O
COc1ccccc1CN(C)CCN1C(=O)c2ccccc2C1=O,CNNC(=N)CO,COc1ccccc(1Cn(C(CCN15b[O-]C[Si]4[C-]p41-(()22cccccc2C1=O
COC(=O)c1ccccc1COc1cccn2c(N(C)Cc3cccs3)c(C)nc12,NC(CF)CC1CN1,COC(=(O)c1ncccc1COc121cccnc2c)N(C)Cc3cccs4)c)(c)nc122
CCC(C)C1NCCOc2ccccc2CCCNC(=O)C(Cc2ccccc2Cl)NC(=O)C(C)N(C)C1=O,CC(=O)CC1CC1,Cc[C-]C(C(C1NCCOc2ccccBr2CcCNC)=O)CCc2ccccc2Cl)NC(=o)C5Ns)CC(C1=#O
COc1ccc(Cn2nnnc2CN2CCC(O)(c3ccccc3F)CC2)cc1,NCC(=C)C(=C)CN,COc1211ccc(Cn2nnc2C)N2CCC(O())CC2cc2(
COC(=O)C1=C(C)N=C2CC(C)(C)CC(=O)C2C1c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,CC(F)(F)C(N)CO,C#OC(=O(C111=C)C)N=C2CC-(C))C)CC)=O)C2C1c1cc()3B[SH]-c1ccc[Si](C(F)(F(F)cc2)c1
CN1CCN(C(=O)c2ccc(-c3ccc(C(=O)N4Cc5c(nc6ccccc6c5O)C4c4ccc5c(c4)CCO5)o3)cc2)CC1.CC1CCC(N)C1C,CC1CCC(N)C1C,CC1C1CC(N)(=O=C((c2ccc(-c3ccc(C(=O)N4C-4CN(C)CC[N-]I[N-]5n2[N-]IpB9p[IH]07)O)cc3)o2)N2Cc3c3)ncc4c4ccc4cO)C2c2ccc3c3(c2)CCO3)CC-
Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(Cl)cc1,CNN=CC(C)=O,2c1cc(-c2(n2nnc3n3CCCCCc)-)n2[N+]c1ccc)Cl)cc1
